id,Hospital/Daycare Centre Name,Email Address,Mobile Number,Registration Date,Final Consent Date,Last Updated,Rohini ID,Status,Assigned To,Total Score,Total Beds,Address1: DOOR/Block NUMBER AND BUILDING NAME,ADDRESS2: STREET NAME,Area,City,Is the Hospital/Daycare Centre situated in any of the Aspirational Districts listed in Annexure?,"If Yes, which District?",State,PINCODE,Hospital/Daycare Centre PAN Number,Latitude,Longitude,HOSPITAL/DAYCARE CENTRE REGN NUMBER,Mention the relevant law under which your Hospital/Daycare Centre is Licensed,"If the answer to the previous question is ""Others"", please state the law under which your Hospital/Daycare Centre is Licensed",Please state the Authority/Agency with whom the Hospital is registered as required under law,Is your Hospital/Daycare Centre Registered with the National Health Facility Registry (HFR),"If Registered with HFR, please provide National Identification Number",Provider Category,Provider Stream,Hospital/Daycare Centre speciality,"If Single Speciality, choose the type of Speciality",Nature of Ownership of the Hospital,PHARMACY,Fire NOC,State level certificate,Pollution Control,BMW management,"Compliance with all the obligations as laid down by the circulars, guidelines, orders of the Government and other legally required compliances",NABH Accreditation,"If Yes, Type of NABH Accreditation",JCI Accreditation,Maintenance of daily medical records,Does the Hospital/Daycare Centre have a Helpdesk to facilitate Cashless access?,Hospital/Daycare Centre Contact Name,Hospital/Daycare Centre Contact Number,Hospital/Daycare Centre Email id,Speciality Offered,GENERAL WARDS,SEMI PRIVATE ROOMS,PRIVATE ROOMS,For Semi Private Rooms,For General Wards,For Private Rooms,Years of Establishment,Dr. Bed Ratio,Nurse Bed Ratio,ICU Beds,ICCU Beds,NICU Beds,PICU Beds,Isolation Beds,Burn Unit,HDU beds,# Ventilators,Crash Carts,#Defribillators,Piped Gas (Central Oxygen & Suction),Fire Safety,Ambulance Service,"Ambulance Service Type (if ""InHouse"" Ambulance Service is selected)",Blood Bank,Pharmacy,Modular OT,Major OT,Minor OT,Labor Room,Cardia Thoracic OT,Dialysis Unit,Endoscope,Robotic Arm,C- Arm,CAS,Cath Lab,Step Down OT,Resuscitation equipment,Lithotripsy Equipment,Legal Statutes Compliance,Registration with IT Tax Dept,Uninterrupted Electricity Backup,Safe Drinking Water,Legal Record Maintenance,Mortuary Services,CSSD,Display of Hospital Charges,Monitoring of Infection Rates,Monitoring of Death Rates,Full Time Super Specialists,Full Time Specialists,Full Time MBBS,Full Time Alternate Med Doctors,Registered Nurses,Total Anesthetists,Total Surgeons,Total Orthopedicians,Total OBGY,Total Qualified Medical Practitioners,Total Nurses,Total OT Technicians,Total Radiology Technicians,Total Pathology Technicians,Total Emergency Medicine Technicians,Total Audiology Technicians,Total Ancillary Service Technicians,Total Qualified Pharmacists,Total Qualified Paramedical Staff,TPA Coordinator Name,TPA Coordinator Email,TPA Coordinator Phone,Billing Person Name,Billing Person Email,Billing Person Phone,Medical Superintendent Name,Medical Superintendent Email,Medical Superintendent Phone,Medical Director Name,Medical Director Email,Medical Director Phone,Administrator Name,Administrator Email,Administrator Phone,CEO Name,CEO Email,CEO Phone,Marketing Head Name,Marketing Head Email,Marketing Head Phone,Account Number,IFSC Code,Account Type,Bank Name,Registration Certificate Document,ROHINI Certificate Document,Proprietorship Certificate Document,KYC Owner Entity Document,KYC Authorized Signatory Document,PAN Card Document,GST Certificate Document,Cancelled Cheque Document,Accreditation Certificate Document,Authorised Building Plan Document,PCB Certificate Document,Fire Safety Certificate Document,BMW Certificate Document,Lift Commission Certificate Document,PCPNDT Certificate Document,MTP Certificate Document,AERB License Document,FDA License Pharmacy Document,FDA License Blood Bank Document,NDPS License Pharmacy Document,HOTA Certificate Document,Hospital Exterior View Photo,Hospital Main Reception Area Photo,Hospital Patient Waiting Area Photo,Hospital OPD View Photo,Hospital ICU View Photo,Hospital OT View Photo,Hospital Consultation Chamber Photo,Hospital Patient Room Interior Photo,Hospital Pathology Lab Photo,Hospital Specialized Equipment Photo,Hospital Other Image Photo,Hospital Address Proof Photo,Hospital Front Entrance Photo,Authorized Signatory Name,Authorized Signatory Email,Authorized Signatory Phone,General Surgery,Medicine,Plastic Surgery,Orthopedics,OBGY,Pediatrics,Burns Unit,Nuclear Medicine,Neonatology,Cardiology,CVTS,ENT,Ophthalmology,Neurosurgery,Nephrology,Reconstructive Surgery,Oncology,Neonatal Paediatric Surgery,Urology,Bariatric Surgery,Biochemistry,Microbiology,Immunochemistry,Imaging,X-Rays,MRI,USG,PET,CT,Echo
1001589,RIDDHI EYE CLINIC,healthcarebkn@gmail.com,7666665447,1/8/2025,1/8/2025,12/11/2025,8900080106994,Empaneled,,49,4,104 B  S. B Apartment,Carter Road No 5,"Rai Dongari, Borivali East ",MUMBAI  400066,No,N/A,MAHARASHTRA,400066,AAVPS3055Q,19.078062,72.842393,887581496,"Bombay Nursing Homes Registration Act, 1949",false,Health Dept Municipal Corp of Greater Mumbai,Yes,63604606211,Day Care,Allopathy,Single,Ophthalmology (Eye Care),Sole Proprietorship,no,Yes,No,Yes,Yes,Yes,No,,No,Yes,Yes,Cashless Desk,7666665447,healthcarebkn@gmail.com,Yes,0,0,4,0,00,,1995,0,4:1,0,0,0,0,0,0,0,0,No,1,Yes,Yes,Not Available,,Not Available,Outsourced,1,1,0,0,0,0,0,0,0,,0,0,0,0,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,2,2,0,0,2,0,2,0,0,2,4,1,0,0,0,0,0,0,0,Bharat Jain,healthcarebkn@gmail.com,9982097052,Bills Desk,healthcarebkn@gmail.com,7666665447,Dr Chetan Shah,riddhieye@gmail.com,9821029874,Dr Chetan Shah,riddhieye@gmail.com,9821029874,Dr Chetan Shah,healthcarebkn@gmail.com,9821029874,Dr CHETAN SHAH,riddhieye@gmail.com,9821029874,MarketingDesk,healthcarebkn@gmail.com,9920970528,560131000055706,UBIN0904970,Current,Union Bank of India,Uploaded,Uploaded,Uploaded,Uploaded,Uploaded,Uploaded,N/A,Uploaded,N/A,Uploaded,Uploaded,Uploaded,Uploaded,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Uploaded,Uploaded,Uploaded,N/A,Uploaded,Uploaded,N/A,N/A,N/A,N/A,Uploaded,Uploaded,Dr Chetan Shah,healthcarebkn@gmail.com,9821029874,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
1001401,SKY SPARSH HOSPITAL,tpaskysparshhospital@gmail.com,8889994496,31/7/2025,7/8/2025,16/3/2026,8900080588738,Empaneled,,144,26,SKY SPARSH HOSPITAL,SCH NO 54 ,56 VIJAY NAGAR,INDORE,No,N/A,MADHYA PRADESH,452010,AAXPY6241N,22.75,75.89,NH9639,"Madhya Pradesh Upcharya Griha Tatha Rujopchar Sanbabdu Sthapana Adhiniyam, 1973",false,Chief Medical and Health Officer,Yes,2310023366,Hospital,Allopathy,Multi Speciality,,Sole Proprietorship,yes,Yes,Yes,No,Yes,Yes,No,,No,Yes,Yes,MR CHETNAM GOTHWAL,8889994496,tpaskysparshhospital@gmail.com,Yes,12,10,3,6,13,,2023,3:1,3:1,3,0,0,1,0,0,1,2,Yes,1,Yes,Yes,Outsourced,,Outsourced,In-house,1,2,1,1,0,2,0,0,0,,0,0,0,1,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,3,15,15,3,10,2,2,1,1,1,3,2,1,1,1,0,0,1,2,CHETNAM GOTHWAL,tpaskysparshhospital@gmail.com,8889994496,SHREYA RATHORE,tpaskysparshhospital@gmail.com,7313519155,DR NIHAL SHAH,tpaskysparshhospital@gmail.com,7313519155,DR SHIV KUMAR YADAV,tpaskysparshhospital@gmail.com,7313519155,MANISH YADAV,tpaskysparshhospital@gmail.com,7313519155,DR SHIV KUMAR YADAV,tpaskysparshhospital@gmail.com,7313519155,,,,50200086344202,HDFC0000404,Current,HDFC BANK,N/A,N/A,Uploaded,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Uploaded,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Uploaded,Uploaded,DR SHIV KUMAR YADAV,tpaskysparshhospital@gmail.com,7313519155,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,No,Yes,Yes,Yes,No,In-house,Outsourced,Outsourced,Outsourced,In-house,Outsourced,Outsourced,Outsourced,Outsourced,Outsourced
1001387,O2 Hospital,tpao2hospital@gmail.com,8181817746,30/7/2025,30/7/2025,12/11/2025,8900080661493,Empaneled,,117,21,"425, SCH NO. 59, NEW SABJI MANDI",AMITESH NAGAR,RAJIV GANDHI CIRCLE,INDORE,No,N/A,MADHYA PRADESH,452014,AAJFO0290P,22.6800,75.8522,NH3270OCT2024,"Madhya Pradesh Upcharya Griha Tatha Rujopchar Sanbabdu Sthapana Adhiniyam, 1973",false,CHIEF MEDICAL AND HEALTH OFFICER,Yes,N2310022677,Hospital,Allopathy,Multi Speciality,,Partnership Firm,yes,Yes,Yes,Yes,Yes,Yes,No,,No,Yes,Yes,SWATI GHAI,8181817746,tpao2hospital@gmail.com,Yes,9,8,1,19,14,,2024,7:1,7:1,2,0,2,0,0,0,0,2,Yes,1,Yes,Yes,Not Available,,Not Available,In-house,1,1,1,1,0,0,0,0,1,,0,0,0,0,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,2,2,4,1,10,1,2,1,1,4,10,1,1,1,1,0,0,1,1,MRS. SWATI GHAI,tpao2hospital@gmail.com,8181817745,MISS POOJA,tpao2hospital@gmail.com,8770703465,DR NIRMAL KUMAR JAIN,tpao2hospital@gmail.com,7999532440,DR SAURABH JAIN,tpao2hospital@gmail.com,9425131597,DR NIRMAL KUMAR JAIN,tpao2hospital@gmail.com,7999532440,DR SAURABH JAIN,tpao2hospital@gmail.com,9425131597,MR GAURAV,o2hospital@gmail.com,8770703465,50200099936220,HDFC0008728,Current,HDFC BANK,Uploaded,Uploaded,Uploaded,Uploaded,Uploaded,Uploaded,N/A,Uploaded,Uploaded,Uploaded,Uploaded,Uploaded,Uploaded,N/A,Uploaded,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Uploaded,Uploaded,DR SAURABH JAIN,tpao2hospital@gmail.com,9425131597,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,Yes,No,In-house,Outsourced,Outsourced,Not Available,In-house,Not Available,In-house,Not Available,Not Available,In-house
1001271,SWASTIK HOSPITAL AND RESEARCH CENTER,swastikh52@gmail.com,8657260087,29/7/2025,29/7/2025,16/3/2026,8900080108646,Empaneled,Dr Shamika Phapale,130,16,SWASTIK PARK PLOT NO.22,CHEMBUR MUMBAI ,,MUMBAI,No,N/A,MAHARASHTRA,400071,ABBFR6529F,19.06,72.89,761499545,"Bombay Nursing Homes Registration Act, 1949",false,BOMBAY NURSING HOME MUMBAI,No,N/A,Hospital,Allopathy,Multi Speciality,,Partnership Firm,yes,Yes,No,Yes,Yes,No,No,,No,Yes,No,AITAF SAYYED,8657260087,swastikh52@gmail.com,Yes,10,6,0,1,2,,1997,2:50,2:10,10,0,0,0,10,0,0,3,No,1,Yes,Yes,Outsourced,,Outsourced,Outsourced,0,1,1,1,0,0,0,0,0,,0,0,0,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,3,3,2,25,0,25,0,0,0,25,0,0,0,0,0,0,0,0,AITAF SAYYED,swastikh52@gmail.com,8657260087,PRIYANKA KAMBLE,swastikh52@gmail.com,7900064824,,,,DR. AMIT SHOBHAVAT,swastikh52@gmail.com,9820641268,GULAB DHANRAJ,swastikh52@gmail.com,9967808429,DR. AMIT SHOBHAVAT,swastikh52@gmail.com,9820641268,RAM GHODESWAR,swastikh52@gmail.com,8850872332,120805500352,ICIC0001208,Current,ICICI BANK,Uploaded,Uploaded,Uploaded,Uploaded,Uploaded,Uploaded,Uploaded,Uploaded,N/A,Uploaded,Uploaded,Uploaded,Uploaded,N/A,Uploaded,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Uploaded,Uploaded,DR. AMIT SHOBHAVAT,swastikh52@gmail.com,9820641268,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Outsourced,Outsourced,Outsourced,Outsourced,In-house,Outsourced,In-house,Outsourced,Outsourced,In-house
1001268,TRINETRA HOSPITAL INDORE,insurancedesk.trinetrahospital@gmail.com,8818884402,29/7/2025,21/11/2025,14/4/2026,8900080626621,Empaneled,Sanat Khatri,144,21,192/12 PATNIPURA MALWA MILL ROAD INDORE,MALWA MILL,INDORE,INDORE,No,N/A,MADHYA PRADESH,452001,CJGPS3644M,22.737368,75.878616,NH0753FEB2024,Others,false,INDORE MADHYA PRADESH 45,No,N/A,Hospital,Allopathy,Multi Speciality,,Trust,yes,Yes,Yes,Yes,Yes,Yes,No,,No,Yes,Yes,TRINETRA HOSPITAL INDORE,8818884402,insurancedesk.trinetrahospital@gmail.com,Yes,12,4,4,100,250,,2021,4:1,2:1,2,1,2,2,0,0,0,1,Yes,0,Yes,Yes,Outsourced,,Outsourced,In-house,1,1,1,1,0,0,0,0,1,,0,1,1,1,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,2,2,4,4,12,2,2,2,2,3,8,2,1,1,2,0,0,1,1,CHANADANI KHARE,insurancedesk.trinetrahospital@gmail.com,9131602700,CHANADANI KHARE,insurancedesk.trinetrahospital@gmail.com,9131602700,DR ABUDHAYE DAIMAY,insurancedesk.trinetrahospital@gmail.com,8818884402,ARUNA SINGH,trinetrahospital14@gmail.com,9685974755,ARUNA SINGH,trinetrahospital14@gmail.com,9685974755,ARUNA SINGH,drarunasingh1982@gmail.com,9685974755,AJAY PAWAR,trinetrahospital14@gmail.com,8818884402,220211319999999,UBIN0822027,Current,UNION BANK,Uploaded,Uploaded,Uploaded,Uploaded,Uploaded,Uploaded,N/A,Uploaded,N/A,Uploaded,Uploaded,Uploaded,Uploaded,Uploaded,N/A,Uploaded,N/A,Uploaded,N/A,Uploaded,N/A,Uploaded,Uploaded,Uploaded,Uploaded,Uploaded,Uploaded,Uploaded,Uploaded,Uploaded,Uploaded,N/A,Uploaded,Uploaded,ARUNA SINGH,trinetrahospital14@gmail.com,9685974755,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,In-house,In-house,In-house,In-house,In-house,Outsourced,In-house,In-house,Outsourced,Outsourced
1000947,ASHTAVINAYAKA EYE HOSPITAL,ashtavinayakaeyecashless@gmail.com,9757392683,25/7/2025,25/7/2025,24/2/2026,8900080612389,Empaneled,,54,10,"A 101/102,SUNLIT HEIGHTS",SVP ROAD,"OPP DAHISAR POLICE STATION, DAHISAR EAST",MUMBAI,No,N/A,MAHARASHTRA,400068,AEXFS1730E,19.2523,72.8652,888029350,"Bombay Nursing Homes Registration Act, 1949",false,MUNICIPAL CORPORATION OF GREATER MUMBAI,No,N/A,Hospital,Allopathy,Single,Ophthalmology (Eye Care),Partnership Firm,no,Yes,Yes,Yes,Yes,Yes,No,,No,Yes,Yes,DR MANTHAN DEDHIA,9757392683,ashtavinayakaeyecashless@gmail.com,Yes,10,0,0,0,10,,2024,5:1,10:1,0,0,0,0,0,0,0,0,Yes,1,No,Yes,Outsourced,,Outsourced,Not Available,0,1,0,0,0,0,0,0,0,,0,0,1,0,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,2,2,0,0,1,1,2,0,0,2,1,1,0,0,0,0,0,0,5,DR MEHA DEDHIA,mehamehra@gmail.com,8097560272,MR RUPESH VARA,ashtavinayakaeyecashless@gmail.com,9137425689,DR MEHA DEDHIA,mehamehra@gmail.com,8097560272,DR MANTHAN DEDHIA,manthandedhia10@gmail.com,9757392683,DR MEHA DEDHIA,mehamehra@gmail.com,8097560272,DR MANTHAN DEDHIA,manthandedhia10@gmail.com,9757392683,MR RUPESH VARA,ashtavinayakaeyecashless@gmail.com,9137425689,9137429649,KKBK0000653,Current,KOTAK MAHINDRA BANK,Uploaded,Uploaded,Uploaded,Uploaded,Uploaded,Uploaded,N/A,Uploaded,N/A,Uploaded,Uploaded,Uploaded,Uploaded,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Uploaded,Uploaded,Uploaded,N/A,Uploaded,N/A,N/A,N/A,Uploaded,N/A,Uploaded,Uploaded,DR MANTHAN DEDHIA,manthandedhia10@gmail.com,9757392683,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
1000926,Apnahospital,mediclaimapnahospitalujjain@gmail.com,7804060190,25/7/2025,25/7/2025,1/12/2025,8900080616066,Empaneled,,203,41,18- kshapnak marg Ghasmandi chouraha freeganj ujjiain ,18- kshapnak marg Ghasmandi chouraha freeganj ujjiain ,Ghasmandi  chouraha freeganj  ujjain  ,ujjain ,No,N/A,MADHYA PRADESH,456010,CHVPD6300C,23.18,75.7,NH0105OCT2023,Others,false,apna hospital and research center,No,N/A,Hospital,Allopathy,Multi Speciality,,Sole Proprietorship,yes,Yes,Yes,Yes,Yes,Yes,No,,No,Yes,Yes,SANGEETA MARMAT,7804060190,sangeetamarmat10@gmail.com,Yes,20,4,15,1200,1500,,2023,4:1,4:1,10,5,10,2,5,2,1,2,Yes,1,Yes,Yes,In-house,ALS,Outsourced,In-house,1,2,1,1,1,1,1,1,1,,0,1,1,0,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,10,10,10,8,25,15,20,8,5,6,5,3,1,1,1,1,1,4,6,sangeeta marmat,sangeetamarmat10@gmail.com,7804060190,soheb,skpatel11786@gmail.com,7470613337,mithun,apnahospitalujjain@gmail.com,7898404543,mithun,apnahospitalujjain@gmail.com,7898404543,anil,aniljaiswal1986@gmail.com,8839820109,Mithun,apnahospitalujjain@gmail.com,7898404543,anil,aniljaiswal1986@gmail.com,8839820109,038163400003611,YESB0000381,Current,YESBANK,Uploaded,Uploaded,Uploaded,Uploaded,Uploaded,Uploaded,N/A,Uploaded,N/A,Uploaded,Uploaded,Uploaded,Uploaded,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Uploaded,Uploaded,Uploaded,Uploaded,Uploaded,Uploaded,Uploaded,Uploaded,Uploaded,Uploaded,Uploaded,Uploaded,Uploaded,sangeeta marmat,sangeetamarmat10@gmail.com,7804060190,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,In-house,In-house,Outsourced,In-house,In-house,Outsourced,In-house,Outsourced,Outsourced,In-house
1000891,GOYAL HOSPITAL,goyalhospitalindore@gmail.com,9303333933,25/7/2025,25/7/2025,29/12/2025,8900080495210,Empaneled,,173,30,EA 154 SCH NO 94 RING ROAD ,SCH NO 94,OPP BHARAT PETROL PUMP RING ROAD INDORE,INDORE,No,N/A,MADHYA PRADESH,452010,AIHPG0300N,22.763936,75.907102,NH3001,"Madhya Pradesh Upcharya Griha Tatha Rujopchar Sanbabdu Sthapana Adhiniyam, 1973",false,CMHO INDORE MADHYA PRADESH,Yes,N2310018702,Hospital,Allopathy,Multi Speciality,,Sole Proprietorship,yes,Yes,Yes,Yes,Yes,Yes,Yes,NABH- Entry Level,No,Yes,Yes,APIN GOYAL,9303333933,goyalhospitalindore@gmail.com,Yes,20,3,5,144,1700,,2021,5:30,3:1,2,0,5,0,2,2,2,2,Yes,1,Yes,Yes,Outsourced,,Outsourced,In-house,1,1,1,1,0,0,0,1,1,,0,0,1,0,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,5,5,2,2,15,2,5,2,3,2,10,5,2,1,1,1,1,1,1,APIN GOYAL,apingoyal@gmail.com,9303333933,APIN GOYAL,apingoyal@gmail.com,9303333933,MADHU GOYAL,goyalhospitalindore@gmail.com,9826347894,MUKESH GOYAL,goyalhospitalindore@gmail.com,7354680808,APIN GOYAL,apingoyal@gmail.com,9303333933,MUKESH GOYAL,goyalhospitalindore@gmail.com,7354680808,RUDRA SINGH PATEL,goyalhospitalindore@gmail.com,9977342980,921020015082084,UTIB0003029,Current,AXIS BANK LTD,Uploaded,Uploaded,Uploaded,Uploaded,Uploaded,Uploaded,N/A,Uploaded,Uploaded,Uploaded,Uploaded,Uploaded,Uploaded,Uploaded,Uploaded,N/A,Uploaded,Uploaded,N/A,N/A,N/A,Uploaded,Uploaded,Uploaded,Uploaded,Uploaded,Uploaded,Uploaded,Uploaded,N/A,N/A,N/A,Uploaded,Uploaded,MUKESH GOYAL,goyalhospitalindore@gmail.com,7354680808,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Outsourced,Outsourced,Outsourced,In-house,In-house,Outsourced,Outsourced,Outsourced,Outsourced,Outsourced
1000819,Sadhu-Kamal Eye Hospital,sadhukamaleyehospital@gmail.com,8144715901,24/7/2025,24/7/2025,24/2/2026,8900080101555,Empaneled,,72,2,Navjivan Society,Lamington Road,"Mumbai Central,Mumbai-400008",Mumbai,No,N/A,MAHARASHTRA,400008,ABGFS3271E,18.9582,72.8321,887304242,"Bombay Nursing Homes Registration Act, 1949",false,Bombay Nursing Home Registration,No,N/A,Day Care,Allopathy,Single,Ophthalmology (Eye Care),Private Limited Company,yes,Yes,Yes,Yes,Yes,Yes,Yes,NABH- Entry Level,No,Yes,Yes,Dr Ashish Ahuja,8144715901,sadhukamaleyehospital@gmail.com,Yes,0,0,2,0,0,,2007,1:1,1:1,0,0,0,0,0,0,0,0,No,0,No,Yes,Not Available,,Not Available,In-house,0,1,0,0,0,0,0,0,0,,0,0,0,0,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,3,6,1,1,3,1,2,0,0,0,3,1,0,0,0,0,0,1,2,Dr Ashish Ahuja,sadhukamaleyehospital@gmail.com,8144715901,Dr Ashish Ahuja,sadhukamaleyehospital@gmail.com,8144715901,Dr Arjun Ahuja,sadhukamaleyehospital@gmail.com,8144715901,Dr Arjun Ahuja,sadhukamaleyehospital@gmail.com,8144715901,Dr Arjun Ahuja,sadhukamaleyehospital@gmail.com,8144715901,Dr Arjun Ahuja,sadhukamaleyehospital@gmail.com,8144715901,Dr Ashish Ahuja,sadhukamaleyehospital@gmail.com,8144715901,50131010009314,CNRB0015013,Current,Canara Bank,Uploaded,Uploaded,Uploaded,Uploaded,Uploaded,Uploaded,N/A,Uploaded,N/A,Uploaded,Uploaded,Uploaded,Uploaded,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Uploaded,N/A,N/A,N/A,Uploaded,N/A,N/A,N/A,N/A,N/A,Uploaded,Uploaded,Dr Arjun Ahuja,sadhukamaleyehospital@gmail.com,8144715901,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
1000793,Shree Hospital,shreehospitaltpa1402@gmail.com,9820223528,24/7/2025,24/7/2025,14/4/2026,8900080608603,Empaneled,,166,20,"70 M, KAVAN, Central Avenue","MDS Marg, Station Road,",Chembur East,Mumbai,No,N/A,MAHARASHTRA,400071,AAEPK7136K,19.0,72.90,887618545,"Bombay Nursing Homes Registration Act, 1949",false,Maharashtra Medical Counsel,No,N/A,Hospital,Allopathy,Multi Speciality,,Sole Proprietorship,yes,Yes,Yes,Yes,Yes,Yes,No,,No,Yes,Yes,Dhanesh Kapse,9820223528,shreehospitaltpa1402@gmail.com,Yes,10,2,4,8,7,,1983,4:1,4:1,0,4,0,0,1,1,0,6,No,4,Yes,Yes,Outsourced,,Not Available,In-house,0,1,1,1,1,1,1,0,1,,0,1,1,1,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,10,10,4,4,10,2,2,2,2,2,2,2,2,2,2,1,0,1,4,Dhanesh Kapse,shreehospitaltpa1402@gmail.com,9820223528,Shobha Durafe,shreehospital2000@gmail.com,9833693682,,,,,,,,,,Dr V V KARKARE,shreehospital139@gmail.com,9820075293,Dhanesh Kapse,dhaneshkapseis@gmail.com,9820223528,10339722406,SBIN0000533,Current,State Bank Of India,Uploaded,Uploaded,Uploaded,Uploaded,Uploaded,Uploaded,N/A,Uploaded,N/A,Uploaded,Uploaded,Uploaded,Uploaded,N/A,Uploaded,N/A,N/A,N/A,N/A,N/A,N/A,Uploaded,Uploaded,Uploaded,Uploaded,Uploaded,Uploaded,N/A,Uploaded,Uploaded,Uploaded,Uploaded,Uploaded,Uploaded,Dr V V Karkare,shreehospital139@gmail.com,9820075293,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Outsourced,Outsourced,Outsourced,Outsourced,In-house,Not Available,In-house,Not Available,Not Available,Not Available
1000752,Satya Super Speciality Hospital (A unit of SAAS Hospital Pvt. Ltd),tpadesk@satyasuperspecialityhospital.com,8291929950,23/7/2025,7/8/2025,16/3/2026,8900080686465,Empaneled,,141,50,"Dattani Road, Kandivali, Mumbai, Maharashtra 400101","Dattani Park, Thakur Village",,Mumbai,No,N/A,MAHARASHTRA,400101,ABICS5034N,19.0760,72.8777,888046884,"Bombay Nursing Homes Registration Act, 1949",false,Medical officer of Health,No,N/A,Hospital,Allopathy,Multi Speciality,,Private Limited Company,yes,Yes,Yes,Yes,Yes,Yes,No,,No,Yes,Yes,Urvesh Mishra,8291929950,tpadesk@satyasuperspecialityhospital.com,Yes,15,13,12,15,10,,2022,5.1,10.3,10,5,5,5,5,2,1,4,Yes,3,Yes,Yes,In-house,ALS,In-house,In-house,1,1,1,1,1,2,1,1,1,,1,1,1,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,0,4,0,25,0,3,0,0,0,25,4,0,0,0,0,0,0,25,LALIT SINGH,tpadesk@satyasuperspecialityhospital.com,8050018018,LALIT SINGH,tpadesk@satyasuperspecialityhospital.com,8050018018,DR. AMIT MISHRA,tpadesk@satyasuperspecialityhospital.com,8050018018,DR. AMIT MISHRA,tpadesk@satyasuperspecialityhospital.com,8050018018,LALIT SINGH,tpadesk@satyasuperspecialityhospital.com,8050018018,DR. AMIT MISHRA,tpadesk@satyasuperspecialityhospital.com,8050018018,LALIT SINGH,tpadesk@satyasuperspecialityhospital.com,8050018018,50200104089495,HDFC0001574,Current,HDFC BANK,Uploaded,Uploaded,Uploaded,Uploaded,Uploaded,Uploaded,N/A,Uploaded,N/A,Uploaded,Uploaded,Uploaded,Uploaded,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Uploaded,Uploaded,Uploaded,Uploaded,N/A,N/A,Uploaded,N/A,N/A,Uploaded,Uploaded,DR. AMIT MISHRA,tpadesk@satyasuperspecialityhospital.com,8050018018,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,In-house,In-house,In-house,In-house,In-house,In-house,In-house,In-house,In-house,In-house
